STCODE,FORMAT,SITE,REP,DURATION,SPECIES,TYPE,NIR_NUM,MESH,FILL_DATE,IADW,IODW
TD023,1,"LIDET_AND",3,1,"GOBA",W,68790,,1990-07-09,52.055,48.047
TD023,1,"LIDET_AND",3,1,"PIEL",R,48403,0.1,1990-05-02,6.997,6.374
TD023,1,"LIDET_AND",3,1,"PIRE",L,2278,1.0,1990-02-15,10.021,9.740
TD023,1,"LIDET_AND",3,1,"PIST",L,288,1.0,1990-02-01,10.000,9.470
TD023,1,"LIDET_AND",3,1,"QUPR",L,4157,1.0,1990-03-05,9.987,9.368
TD023,1,"LIDET_AND",3,1,"RHMA",L,6646,7.0,1990-03-21,10.007,9.266
TD023,1,"LIDET_AND",3,1,"RHMA",L,6862,1.0,1990-03-21,8.022,7.444
TD023,1,"LIDET_AND",3,1,"THPL",L,799,1.0,1990-02-06,9.996,9.476
TD023,1,"LIDET_AND",3,1,"TRAE",L,2907,1.0,1990-02-22,10.007,9.537
TD023,1,"LIDET_AND",3,1,"TRAE",L,6782,7.0,1990-04-03,9.998,9.548
TD023,1,"LIDET_AND",3,2,"ACSA",L,3954,1.0,1990-03-01,10.007,9.497
TD023,1,"LIDET_AND",3,2,"ACSA",L,6746,7.0,1990-03-22,10.049,9.205
TD023,1,"LIDET_AND",3,2,"ANGE",R,46494,0.1,1990-06-04,7.016,6.700
TD023,1,"LIDET_AND",3,2,"CEGR",L,8555,1.0,1990-05-04,9.967,9.389
TD023,1,"LIDET_AND",3,2,"DRGL",L,4994,1.0,1990-03-08,10.089,9.756
TD023,1,"LIDET_AND",3,2,"DRGL",R,46897,0.1,1990-04-10,7.097,6.834
TD023,1,"LIDET_AND",3,2,"GOBA",W,68794,,1990-07-09,49.284,45.489
TD023,1,"LIDET_AND",3,2,"PIEL",R,48399,0.1,1990-05-02,7.016,6.392
TD023,1,"LIDET_AND",3,2,"PIRE",L,2274,1.0,1990-02-15,10.022,9.741
TD023,1,"LIDET_AND",3,2,"QUPR",L,4153,1.0,1990-03-05,9.990,9.371
TD023,1,"LIDET_AND",3,2,"RHMA",L,6642,7.0,1990-03-21,9.998,9.258
TD023,1,"LIDET_AND",3,2,"RHMA",L,6858,1.0,1990-03-21,8.019,7.442
TD023,1,"LIDET_AND",3,2,"THPL",L,795,1.0,1990-02-06,10.034,9.512
TD023,1,"LIDET_AND",3,2,"TRAE",L,2903,1.0,1990-02-22,10.112,9.637
TD023,1,"LIDET_AND",3,2,"TRAE",L,6754,7.0,1990-04-02,10.061,9.608
TD023,1,"LIDET_AND",3,3,"ACSA",L,3950,1.0,1990-03-01,10.031,9.519
TD023,1,"LIDET_AND",3,3,"ANGE",R,46490,0.1,1990-06-04,7.011,6.696
TD023,1,"LIDET_AND",3,3,"DRGL",L,4990,1.0,1990-03-08,10.018,9.687
TD023,1,"LIDET_AND",3,3,"DRGL",R,46893,0.1,1990-04-10,7.053,6.792
TD023,1,"LIDET_AND",3,3,"GOBA",W,68798,,1990-07-09,55.044,50.806
TD023,1,"LIDET_AND",3,3,"PIEL",R,48395,0.1,1990-05-02,7.025,6.400
TD023,1,"LIDET_AND",3,3,"PIRE",L,2270,1.0,1990-02-15,9.997,9.717
TD023,1,"LIDET_AND",3,3,"QUPR",L,4149,1.0,1990-03-05,10.070,9.446
TD023,1,"LIDET_AND",3,3,"SPAL",L,46,1.0,1990-02-01,10.007,9.377
TD023,1,"LIDET_AND",3,3,"THPL",L,791,1.0,1990-02-06,9.932,9.416
TD023,1,"LIDET_AND",3,3,"TRAE",L,2899,1.0,1990-02-22,9.987,9.518
TD023,1,"LIDET_AND",3,4,"ACSA",L,3946,1.0,1990-03-01,9.996,9.486
TD023,1,"LIDET_AND",3,4,"ANGE",R,46486,0.1,1990-06-04,7.000,6.685
TD023,1,"LIDET_AND",3,4,"BELU",L,103,1.0,1990-02-01,10.023,9.572
TD023,1,"LIDET_AND",3,4,"DRGL",L,4986,1.0,1990-03-08,9.978,9.649
TD023,1,"LIDET_AND",3,4,"DRGL",R,46889,0.1,1990-04-10,7.054,6.793
TD023,1,"LIDET_AND",3,4,"GOBA",W,68802,,1990-07-09,47.769,44.091
TD023,1,"LIDET_AND",3,4,"PIEL",R,48391,0.1,1990-05-02,7.003,6.380
TD023,1,"LIDET_AND",3,4,"PIRE",L,2266,1.0,1990-02-15,10.010,9.730
TD023,1,"LIDET_AND",3,4,"QUPR",L,4145,1.0,1990-03-05,9.919,9.304
TD023,1,"LIDET_AND",3,4,"THPL",L,787,1.0,1990-02-06,10.021,9.500
TD023,1,"LIDET_AND",3,4,"TRAE",L,2895,1.0,1990-02-22,9.956,9.488
TD023,1,"LIDET_AND",3,5,"ACSA",L,3942,1.0,1990-03-01,10.049,9.537
TD023,1,"LIDET_AND",3,5,"ANGE",R,46482,0.1,1990-06-04,6.996,6.681
TD023,1,"LIDET_AND",3,5,"DRGL",L,4982,1.0,1990-03-08,9.974,9.645
TD023,1,"LIDET_AND",3,5,"DRGL",R,46885,0.1,1990-04-10,7.072,6.810
TD023,1,"LIDET_AND",3,5,"GOBA",W,68806,,1990-07-09,52.029,48.023
TD023,1,"LIDET_AND",3,5,"PIEL",R,48387,0.1,1990-05-02,7.037,6.411
TD023,1,"LIDET_AND",3,5,"PIRE",L,2201,1.0,1990-02-15,10.036,9.755
TD023,1,"LIDET_AND",3,5,"PSME",L,206,1.0,1990-02-01,10.026,9.585
TD023,1,"LIDET_AND",3,5,"QUPR",L,4141,1.0,1990-03-05,10.139,9.510
TD023,1,"LIDET_AND",3,5,"THPL",L,783,1.0,1990-02-06,10.058,9.535
TD023,1,"LIDET_AND",3,5,"TRAE",L,2891,1.0,1990-02-22,9.995,9.525
TD023,1,"LIDET_AND",3,6,"ACSA",L,3938,1.0,1990-03-01,9.971,9.462
TD023,1,"LIDET_AND",3,6,"ANGE",R,46478,0.1,1990-06-04,6.995,6.680
TD023,1,"LIDET_AND",3,6,"DRGL",L,4978,1.0,1990-03-08,10.001,9.671
TD023,1,"LIDET_AND",3,6,"DRGL",R,46881,0.1,1990-04-10,7.064,6.803
TD023,1,"LIDET_AND",3,6,"GOBA",W,68810,,1990-07-09,53.069,48.983
TD023,1,"LIDET_AND",3,6,"PIEL",R,48383,0.1,1990-05-02,7.092,6.461
TD023,1,"LIDET_AND",3,6,"PIRE",L,2259,1.0,1990-02-15,10.059,9.777
TD023,1,"LIDET_AND",3,6,"QUPR",L,4138,1.0,1990-03-05,10.062,9.438
TD023,1,"LIDET_AND",3,6,"SPAL",L,726,1.0,1990-02-02,10.033,9.240
TD023,1,"LIDET_AND",3,6,"THPL",L,779,1.0,1990-02-06,10.039,9.517
TD023,1,"LIDET_AND",3,6,"TRAE",L,2887,1.0,1990-02-22,9.983,9.514
TD023,1,"LIDET_AND",3,7,"ACSA",L,3934,1.0,1990-03-01,10.090,9.575
TD023,1,"LIDET_AND",3,7,"ANGE",R,46474,0.1,1990-06-04,7.013,6.697
TD023,1,"LIDET_AND",3,7,"BOGR",L,8587,1.0,1990-05-08,7.072,6.683
TD023,1,"LIDET_AND",3,7,"DRGL",L,4974,1.0,1990-03-08,10.021,9.690
TD023,1,"LIDET_AND",3,7,"DRGL",R,46877,0.1,1990-04-10,7.095,6.832
TD023,1,"LIDET_AND",3,7,"GOBA",W,68814,,1990-07-09,48.962,45.192
TD023,1,"LIDET_AND",3,7,"PIEL",R,48379,0.1,1990-05-02,7.014,6.390
TD023,1,"LIDET_AND",3,7,"PIRE",L,2253,1.0,1990-02-15,10.096,9.813
TD023,1,"LIDET_AND",3,7,"QUPR",L,4134,1.0,1990-03-05,9.979,9.360
TD023,1,"LIDET_AND",3,7,"THPL",L,774,1.0,1990-02-06,10.039,9.517
TD023,1,"LIDET_AND",3,7,"TRAE",L,2883,1.0,1990-02-22,10.024,9.553
TD023,1,"LIDET_AND",3,8,"ACSA",L,3930,1.0,1990-03-01,9.988,9.479
TD023,1,"LIDET_AND",3,8,"ANGE",R,46470,0.1,1990-06-04,7.044,6.727
TD023,1,"LIDET_AND",3,8,"DRGL",L,4970,1.0,1990-03-08,10.026,9.695
TD023,1,"LIDET_AND",3,8,"DRGL",R,46873,0.1,1990-04-10,6.983,6.725
TD023,1,"LIDET_AND",3,8,"GOBA",W,68818,,1990-07-09,55.337,51.076
TD023,1,"LIDET_AND",3,8,"PIEL",R,48062,0.1,1990-05-02,7.044,6.417
TD023,1,"LIDET_AND",3,8,"PIRE",L,2251,1.0,1990-02-15,10.141,9.857
TD023,1,"LIDET_AND",3,8,"POTR",L,122,1.0,1990-02-01,10.083,9.629
TD023,1,"LIDET_AND",3,8,"QUPR",L,4130,1.0,1990-03-05,10.035,9.413
TD023,1,"LIDET_AND",3,8,"THPL",L,770,1.0,1990-02-06,10.038,9.516
TD023,1,"LIDET_AND",3,8,"TRAE",L,2839,1.0,1990-02-22,10.096,9.621
TD023,1,"LIDET_AND",3,9,"ACSA",L,3926,1.0,1990-03-01,10.048,9.536
TD023,1,"LIDET_AND",3,9,"ANGE",R,46466,0.1,1990-06-04,7.018,6.702
TD023,1,"LIDET_AND",3,9,"DRGL",L,4966,1.0,1990-03-08,10.029,9.698
TD023,1,"LIDET_AND",3,9,"DRGL",R,46869,0.1,1990-04-10,7.015,6.755
TD023,1,"LIDET_AND",3,9,"GOBA",W,68822,,1990-07-09,52.665,48.610
TD023,1,"LIDET_AND",3,9,"PIEL",R,48058,0.1,1990-05-02,7.000,6.377
TD023,1,"LIDET_AND",3,9,"PIRE",L,2207,1.0,1990-02-15,9.957,9.678
TD023,1,"LIDET_AND",3,9,"PIST",L,282,1.0,1990-02-01,10.017,9.486
TD023,1,"LIDET_AND",3,9,"QUPR",L,4126,1.0,1990-03-05,10.031,9.409
TD023,1,"LIDET_AND",3,9,"THPL",L,766,1.0,1990-02-06,10.001,9.481
TD023,1,"LIDET_AND",3,9,"TRAE",L,2835,1.0,1990-02-22,10.166,9.688
TD023,1,"LIDET_AND",3,10,"ACSA",L,3922,1.0,1990-03-01,10.004,9.494
TD023,1,"LIDET_AND",3,10,"ANGE",R,46462,0.1,1990-06-04,7.016,6.700
TD023,1,"LIDET_AND",3,10,"DRGL",L,4962,1.0,1990-03-08,10.007,9.677
TD023,1,"LIDET_AND",3,10,"DRGL",R,46865,0.1,1990-04-10,7.052,6.791
TD023,1,"LIDET_AND",3,10,"GOBA",W,68826,,1990-07-09,55.063,50.823
TD023,1,"LIDET_AND",3,10,"MYCE",L,2,1.0,1990-02-01,10.095,9.641
TD023,1,"LIDET_AND",3,10,"PIEL",R,48054,0.1,1990-05-02,7.016,6.392
TD023,1,"LIDET_AND",3,10,"PIRE",L,2203,1.0,1990-02-15,10.012,9.732
TD023,1,"LIDET_AND",3,10,"QUPR",L,4122,1.0,1990-03-05,9.951,9.334
TD023,1,"LIDET_AND",3,10,"THPL",L,762,1.0,1990-02-06,10.005,9.485
TD023,1,"LIDET_AND",3,10,"TRAE",L,2831,1.0,1990-02-22,10.097,9.622
TD023,1,"LIDET_AND",4,1,"ACSA",L,3957,1.0,1990-03-01,10.082,9.568
TD023,1,"LIDET_AND",4,1,"ACSA",L,6749,7.0,1990-03-22,9.990,9.151
TD023,1,"LIDET_AND",4,1,"ANGE",R,46497,0.1,1990-06-04,7.009,6.694
TD023,1,"LIDET_AND",4,1,"DRGL",L,4997,1.0,1990-03-08,10.064,9.732
TD023,1,"LIDET_AND",4,1,"DRGL",R,46900,0.1,1990-04-10,7.027,6.767
TD023,1,"LIDET_AND",4,1,"GOBA",W,68791,,1990-07-09,48.175,44.466
TD023,1,"LIDET_AND",4,1,"PIEL",R,48402,0.1,1990-05-02,6.964,6.344
TD023,1,"LIDET_AND",4,1,"PIRE",L,2277,1.0,1990-02-15,10.078,9.796
TD023,1,"LIDET_AND",4,1,"PIST",L,287,1.0,1990-02-01,10.178,9.639
TD023,1,"LIDET_AND",4,1,"QUPR",L,4156,1.0,1990-03-05,10.033,9.411
TD023,1,"LIDET_AND",4,1,"RHMA",L,6645,7.0,1990-03-21,10.046,9.303
TD023,1,"LIDET_AND",4,1,"RHMA",L,6861,1.0,1990-03-21,8.006,7.430
TD023,1,"LIDET_AND",4,1,"THPL",L,798,1.0,1990-02-06,10.134,9.607
TD023,1,"LIDET_AND",4,1,"TRAE",L,2906,1.0,1990-02-22,10.015,9.544
TD023,1,"LIDET_AND",4,1,"TRAE",L,6781,7.0,1990-04-03,10.008,9.558
TD023,1,"LIDET_AND",4,2,"ACSA",L,3953,1.0,1990-03-01,10.062,9.549
TD023,1,"LIDET_AND",4,2,"ACSA",L,6697,7.0,1990-03-21,10.065,9.220
TD023,1,"LIDET_AND",4,2,"ANGE",R,46493,0.1,1990-06-04,6.976,6.662
TD023,1,"LIDET_AND",4,2,"CEGR",L,8554,1.0,1990-05-04,10.007,9.427
TD023,1,"LIDET_AND",4,2,"DRGL",L,4993,1.0,1990-03-08,10.020,9.689
TD023,1,"LIDET_AND",4,2,"DRGL",R,46896,0.1,1990-04-10,7.023,6.763
TD023,1,"LIDET_AND",4,2,"GOBA",W,68795,,1990-07-09,51.096,47.162
TD023,1,"LIDET_AND",4,2,"PIEL",R,48398,0.1,1990-05-02,6.993,6.371
TD023,1,"LIDET_AND",4,2,"PIRE",L,2273,1.0,1990-02-15,10.114,9.831
TD023,1,"LIDET_AND",4,2,"QUPR",L,4152,1.0,1990-03-05,10.053,9.430
TD023,1,"LIDET_AND",4,2,"RHMA",L,6641,7.0,1990-03-21,10.040,9.297
TD023,1,"LIDET_AND",4,2,"RHMA",L,6857,1.0,1990-03-21,8.021,7.443
TD023,1,"LIDET_AND",4,2,"THPL",L,794,1.0,1990-02-06,10.012,9.491
TD023,1,"LIDET_AND",4,2,"TRAE",L,2902,1.0,1990-02-22,9.968,9.500
TD023,1,"LIDET_AND",4,2,"TRAE",L,6753,7.0,1990-04-02,10.012,9.561
TD023,1,"LIDET_AND",4,3,"ACSA",L,3949,1.0,1990-03-01,9.967,9.459
TD023,1,"LIDET_AND",4,3,"ANGE",R,46489,0.1,1990-06-04,6.996,6.681
TD023,1,"LIDET_AND",4,3,"DRGL",L,4989,1.0,1990-03-08,10.025,9.694
TD023,1,"LIDET_AND",4,3,"DRGL",R,46892,0.1,1990-04-10,7.012,6.753
TD023,1,"LIDET_AND",4,3,"GOBA",W,68799,,1990-07-09,57.634,53.196
TD023,1,"LIDET_AND",4,3,"PIEL",R,48394,0.1,1990-05-02,7.053,6.425
TD023,1,"LIDET_AND",4,3,"PIRE",L,2269,1.0,1990-02-15,10.034,9.753
TD023,1,"LIDET_AND",4,3,"QUPR",L,4148,1.0,1990-03-05,10.074,9.449
TD023,1,"LIDET_AND",4,3,"SPAL",L,45,1.0,1990-02-01,10.037,9.405
TD023,1,"LIDET_AND",4,3,"THPL",L,790,1.0,1990-02-06,9.929,9.413
TD023,1,"LIDET_AND",4,3,"TRAE",L,2898,1.0,1990-02-22,9.997,9.527
TD023,1,"LIDET_AND",4,4,"ACSA",L,3945,1.0,1990-03-01,10.071,9.557
TD023,1,"LIDET_AND",4,4,"ANGE",R,46485,0.1,1990-06-04,7.004,6.689
TD023,1,"LIDET_AND",4,4,"BELU",L,81,1.0,1990-02-01,10.014,9.563
TD023,1,"LIDET_AND",4,4,"DRGL",L,4985,1.0,1990-03-08,10.008,9.678
TD023,1,"LIDET_AND",4,4,"DRGL",R,46888,0.1,1990-04-10,6.996,6.737
TD023,1,"LIDET_AND",4,4,"GOBA",W,68803,,1990-07-09,47.795,44.115
TD023,1,"LIDET_AND",4,4,"PIEL",R,48390,0.1,1990-05-02,7.082,6.452
TD023,1,"LIDET_AND",4,4,"PIRE",L,2265,1.0,1990-02-15,10.052,9.771
TD023,1,"LIDET_AND",4,4,"QUPR",L,4144,1.0,1990-03-05,10.066,9.442
TD023,1,"LIDET_AND",4,4,"THPL",L,786,1.0,1990-02-06,9.982,9.463
TD023,1,"LIDET_AND",4,4,"TRAE",L,2894,1.0,1990-02-22,9.987,9.518
TD023,1,"LIDET_AND",4,5,"ACSA",L,3941,1.0,1990-03-01,10.052,9.539
TD023,1,"LIDET_AND",4,5,"ANGE",R,46481,0.1,1990-06-04,7.031,6.715
TD023,1,"LIDET_AND",4,5,"DRGL",L,4981,1.0,1990-03-08,9.968,9.639
TD023,1,"LIDET_AND",4,5,"DRGL",R,46884,0.1,1990-04-10,7.000,6.741
TD023,1,"LIDET_AND",4,5,"GOBA",W,68807,,1990-07-09,51.782,47.795
TD023,1,"LIDET_AND",4,5,"PIEL",R,48386,0.1,1990-05-02,7.086,6.455
TD023,1,"LIDET_AND",4,5,"PIRE",L,2262,1.0,1990-02-15,10.017,9.737
TD023,1,"LIDET_AND",4,5,"PSME",L,205,1.0,1990-02-01,10.074,9.631
TD023,1,"LIDET_AND",4,5,"QUPR",L,4140,1.0,1990-03-05,10.064,9.440
TD023,1,"LIDET_AND",4,5,"THPL",L,782,1.0,1990-02-06,10.002,9.482
TD023,1,"LIDET_AND",4,5,"TRAE",L,2890,1.0,1990-02-22,10.008,9.538
TD023,1,"LIDET_AND",4,6,"ACSA",L,3937,1.0,1990-03-01,9.991,9.481
TD023,1,"LIDET_AND",4,6,"ANGE",R,46477,0.1,1990-06-04,7.012,6.696
TD023,1,"LIDET_AND",4,6,"DRGL",L,4977,1.0,1990-03-08,10.048,9.716
TD023,1,"LIDET_AND",4,6,"DRGL",R,46880,0.1,1990-04-10,7.075,6.813
TD023,1,"LIDET_AND",4,6,"GOBA",W,68811,,1990-07-09,47.583,43.919
TD023,1,"LIDET_AND",4,6,"PIEL",R,48382,0.1,1990-05-02,7.029,6.403
TD023,1,"LIDET_AND",4,6,"PIRE",L,2258,1.0,1990-02-15,10.052,9.771
TD023,1,"LIDET_AND",4,6,"QUPR",L,4137,1.0,1990-03-05,10.123,9.495
TD023,1,"LIDET_AND",4,6,"SPAL",L,725,1.0,1990-02-02,9.975,9.187
TD023,1,"LIDET_AND",4,6,"THPL",L,778,1.0,1990-02-06,10.047,9.525
TD023,1,"LIDET_AND",4,6,"TRAE",L,2886,1.0,1990-02-22,10.061,9.588
TD023,1,"LIDET_AND",4,7,"ACSA",L,3933,1.0,1990-03-01,10.043,9.531
TD023,1,"LIDET_AND",4,7,"ANGE",R,46473,0.1,1990-06-04,7.007,6.692
TD023,1,"LIDET_AND",4,7,"BOGR",L,8586,1.0,1990-05-08,7.014,6.628
TD023,1,"LIDET_AND",4,7,"DRGL",L,4973,1.0,1990-03-08,10.013,9.683
TD023,1,"LIDET_AND",4,7,"DRGL",R,46876,0.1,1990-04-10,7.043,6.782
TD023,1,"LIDET_AND",4,7,"GOBA",W,68815,,1990-07-09,56.726,52.358
TD023,1,"LIDET_AND",4,7,"PIEL",R,48378,0.1,1990-05-02,7.008,6.384
TD023,1,"LIDET_AND",4,7,"PIRE",L,2255,1.0,1990-02-15,10.078,9.796
TD023,1,"LIDET_AND",4,7,"QUPR",L,4133,1.0,1990-03-05,10.030,9.408
TD023,1,"LIDET_AND",4,7,"THPL",L,773,1.0,1990-02-06,10.016,9.495
TD023,1,"LIDET_AND",4,7,"TRAE",L,2882,1.0,1990-02-22,9.907,9.441
TD023,1,"LIDET_AND",4,8,"ACSA",L,3929,1.0,1990-03-01,10.079,9.565
TD023,1,"LIDET_AND",4,8,"ANGE",R,46469,0.1,1990-06-04,7.036,6.719
TD023,1,"LIDET_AND",4,8,"DRGL",L,4969,1.0,1990-03-08,10.009,9.679
TD023,1,"LIDET_AND",4,8,"DRGL",R,46872,0.1,1990-04-10,6.927,6.671
TD023,1,"LIDET_AND",4,8,"GOBA",W,68819,,1990-07-09,58.539,54.031
TD023,1,"LIDET_AND",4,8,"PIEL",R,48061,0.1,1990-05-02,7.023,6.398
TD023,1,"LIDET_AND",4,8,"PIRE",L,2210,1.0,1990-02-15,10.074,9.792
TD023,1,"LIDET_AND",4,8,"POTR",L,121,1.0,1990-02-01,10.009,9.559
TD023,1,"LIDET_AND",4,8,"QUPR",L,4129,1.0,1990-03-05,9.919,9.304
TD023,1,"LIDET_AND",4,8,"THPL",L,769,1.0,1990-02-06,10.031,9.509
TD023,1,"LIDET_AND",4,8,"TRAE",L,2838,1.0,1990-02-22,10.063,9.590
TD023,1,"LIDET_AND",4,9,"ACSA",L,3925,1.0,1990-03-01,10.039,9.527
TD023,1,"LIDET_AND",4,9,"ANGE",R,46465,0.1,1990-06-04,7.014,6.698
TD023,1,"LIDET_AND",4,9,"DRGL",L,4965,1.0,1990-03-08,10.060,9.728
TD023,1,"LIDET_AND",4,9,"DRGL",R,46868,0.1,1990-04-10,7.095,6.832
TD023,1,"LIDET_AND",4,9,"GOBA",W,68823,,1990-07-09,48.058,44.358
TD023,1,"LIDET_AND",4,9,"PIEL",R,48057,0.1,1990-05-02,7.062,6.433
TD023,1,"LIDET_AND",4,9,"PIRE",L,2206,1.0,1990-02-15,10.001,9.721
TD023,1,"LIDET_AND",4,9,"PIST",L,281,1.0,1990-02-01,10.140,9.603
TD023,1,"LIDET_AND",4,9,"QUPR",L,4125,1.0,1990-03-05,10.110,9.483
TD023,1,"LIDET_AND",4,9,"THPL",L,765,1.0,1990-02-06,10.041,9.519
TD023,1,"LIDET_AND",4,9,"TRAE",L,2834,1.0,1990-02-22,10.021,9.550
TD023,1,"LIDET_AND",4,10,"ACSA",L,3921,1.0,1990-03-01,10.001,9.491
TD023,1,"LIDET_AND",4,10,"ANGE",R,46461,0.1,1990-06-04,0.008,0.008
TD023,1,"LIDET_AND",4,10,"DRGL",L,4961,1.0,1990-03-08,10.019,9.688
TD023,1,"LIDET_AND",4,10,"DRGL",R,48704,0.1,1990-06-14,7.025,6.709
TD023,1,"LIDET_AND",4,10,"GOBA",W,68827,,1990-07-09,50.007,46.156
TD023,1,"LIDET_AND",4,10,"MYCE",L,1,1.0,1990-02-01,10.044,9.592
TD023,1,"LIDET_AND",4,10,"PIEL",R,48053,0.1,1990-05-02,7.089,6.458
TD023,1,"LIDET_AND",4,10,"PIRE",L,2202,1.0,1990-02-15,10.012,9.732
TD023,1,"LIDET_AND",4,10,"QUPR",L,4121,1.0,1990-03-05,9.988,9.369
TD023,1,"LIDET_AND",4,10,"TRAE",L,8706,1.0,1990-06-13,10.000,9.550
TD023,1,"LIDET_ARC",1,1,"ACSA",L,3315,1.0,1990-02-27,10.007,9.597
TD023,1,"LIDET_ARC",1,1,"ACSA",L,6737,7.0,1990-03-22,10.103,9.254
TD023,1,"LIDET_ARC",1,1,"ANGE",R,45900,0.1,1990-03-14,7.067,6.657
TD023,1,"LIDET_ARC",1,1,"DRGL",L,5080,1.0,1990-03-08,10.048,9.716
TD023,1,"LIDET_ARC",1,1,"DRGL",R,47143,0.1,1990-04-10,7.001,6.742
TD023,1,"LIDET_ARC",1,1,"GOBA",W,68708,,1990-07-09,44.335,40.921
TD023,1,"LIDET_ARC",1,1,"LATR",L,508,1.0,1990-02-01,10.015,9.494
TD023,1,"LIDET_ARC",1,1,"PIEL",R,48162,0.1,1990-05-02,7.017,6.392
TD023,1,"LIDET_ARC",1,1,"PIRE",L,1640,1.0,1990-02-09,10.037,9.656
TD023,1,"LIDET_ARC",1,1,"QUPR",L,4211,1.0,1990-03-05,10.185,9.554
TD023,1,"LIDET_ARC",1,1,"RHMA",L,6688,7.0,1990-03-21,8.072,7.475
TD023,1,"LIDET_ARC",1,1,"RHMA",L,6848,1.0,1990-03-21,8.023,7.445
TD023,1,"LIDET_ARC",1,1,"THPL",L,880,1.0,1990-02-06,9.979,9.460
TD023,1,"LIDET_ARC",1,1,"TRAE",L,2949,1.0,1990-02-22,10.003,9.533
TD023,1,"LIDET_ARC",1,1,"TRAE",L,6771,7.0,1990-04-03,10.014,9.563
TD023,1,"LIDET_ARC",1,2,"ACSA",L,3311,1.0,1990-02-27,10.004,9.594
TD023,1,"LIDET_ARC",1,2,"ACSA",L,6733,7.0,1990-03-22,10.103,9.254
TD023,1,"LIDET_ARC",1,2,"ANGE",R,45896,0.1,1990-03-14,7.097,6.685
TD023,1,"LIDET_ARC",1,2,"DRGL",L,5076,1.0,1990-03-08,10.078,9.745
TD023,1,"LIDET_ARC",1,2,"DRGL",R,47139,0.1,1990-04-10,6.994,6.735
TD023,1,"LIDET_ARC",1,2,"GOBA",W,68712,,1990-07-09,48.978,45.207
TD023,1,"LIDET_ARC",1,2,"PIEL",R,48158,0.1,1990-05-02,7.038,6.412
TD023,1,"LIDET_ARC",1,2,"PIRE",L,1636,1.0,1990-02-09,10.049,9.667
TD023,1,"LIDET_ARC",1,2,"QUPR",L,4207,1.0,1990-03-05,10.017,9.396
TD023,1,"LIDET_ARC",1,2,"RHMA",L,6684,7.0,1990-03-21,8.091,7.492
TD023,1,"LIDET_ARC",1,2,"RHMA",L,6844,1.0,1990-03-21,8.008,7.431
TD023,1,"LIDET_ARC",1,2,"SPAL",L,736,1.0,1990-02-02,10.000,9.210
TD023,1,"LIDET_ARC",1,2,"THPL",L,876,1.0,1990-02-06,10.030,9.508
TD023,1,"LIDET_ARC",1,2,"TRAE",L,2945,1.0,1990-02-22,10.067,9.594
TD023,1,"LIDET_ARC",1,2,"TRAE",L,6767,7.0,1990-04-02,10.019,9.568
TD023,1,"LIDET_ARC",1,3,"ACSA",L,3307,1.0,1990-02-27,10.007,9.597
TD023,1,"LIDET_ARC",1,3,"ANGE",R,45892,0.1,1990-03-14,7.043,6.635
TD023,1,"LIDET_ARC",1,3,"BOGR",L,8593,1.0,1990-05-08,7.033,6.646
TD023,1,"LIDET_ARC",1,3,"DRGL",L,5072,1.0,1990-03-08,9.995,9.665
TD023,1,"LIDET_ARC",1,3,"DRGL",R,47135,0.1,1990-04-10,7.041,6.780
TD023,1,"LIDET_ARC",1,3,"GOBA",W,68716,,1990-07-09,51.252,47.306
TD023,1,"LIDET_ARC",1,3,"PIEL",R,48154,0.1,1990-05-02,7.069,6.440
TD023,1,"LIDET_ARC",1,3,"PIRE",L,1632,1.0,1990-02-09,10.014,9.633
TD023,1,"LIDET_ARC",1,3,"QUPR",L,4203,1.0,1990-03-05,10.030,9.408
TD023,1,"LIDET_ARC",1,3,"THPL",L,872,1.0,1990-02-06,9.968,9.450
TD023,1,"LIDET_ARC",1,3,"TRAE",L,2941,1.0,1990-02-22,10.058,9.585
TD023,1,"LIDET_ARC",1,4,"ACSA",L,3303,1.0,1990-02-27,10.008,9.598
TD023,1,"LIDET_ARC",1,4,"ANGE",R,45888,0.1,1990-03-14,7.074,6.664
TD023,1,"LIDET_ARC",1,4,"BOER",L,404,1.0,1990-02-01,10.073,9.620
TD023,1,"LIDET_ARC",1,4,"DRGL",L,5068,1.0,1990-03-08,10.037,9.706
TD023,1,"LIDET_ARC",1,4,"DRGL",R,47131,0.1,1990-04-10,6.998,6.739
TD023,1,"LIDET_ARC",1,4,"GOBA",W,68720,,1990-07-09,43.823,40.449
TD023,1,"LIDET_ARC",1,4,"PIEL",R,48150,0.1,1990-05-02,7.029,6.403
TD023,1,"LIDET_ARC",1,4,"PIRE",L,1628,1.0,1990-02-09,10.092,9.709
TD023,1,"LIDET_ARC",1,4,"QUPR",L,4199,1.0,1990-03-05,9.961,9.343
TD023,1,"LIDET_ARC",1,4,"THPL",L,868,1.0,1990-02-06,10.001,9.481
TD023,1,"LIDET_ARC",1,4,"TRAE",L,2937,1.0,1990-02-22,10.023,9.552
TD023,1,"LIDET_ARC",1,5,"ACSA",L,3299,1.0,1990-02-27,10.010,9.600
TD023,1,"LIDET_ARC",1,5,"ANGE",R,45884,0.1,1990-03-14,7.091,6.680
TD023,1,"LIDET_ARC",1,5,"DRGL",L,5064,1.0,1990-03-08,10.049,9.717
TD023,1,"LIDET_ARC",1,5,"DRGL",R,47127,0.1,1990-04-10,7.034,6.774
